A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0.0;107163.13135845154;112780.90492172413;119443.37034872985;120667.70183286186;120970.67290633604;12305.243552380192;1273533;139986.7727884173;140389.55006363537;1461.0555534921489;148619.45254182367;157985.21489075525;158359.60415803347;160224.75904668868;164532.236423362;18505.277621162037;18727.432318373634;199352.0786899465;20922.163884366102;2286357;2378.1746315915693;28858.705304458355;29736.394462122837;34839.656791711146;45191.42047712554;45292.74127793225;458738.08512225223;51106.84618447471;51406.320726366255;51905.700545429936;52673.84472783941;53357.6158049723;53485.160074340165;53645.471218025516;54056.675884444434;54446.45192362463;547708.4070965351;609003.4359275273;64253.218094593765;72366.6627290362;74128.8509897743;74134.3872404179;81029.9598761314;85682.92239602287;93083.33153022679;94439.45945447551;97456.85229762406;[B];[MAJ];[];
0.0;102386.59215291026;111352.30938739471;1273533;131601.40895609534;145217.40574367772;151360.48671774747;173112.80633003128;20057.18338900969;21091.3886543508;2286357;24069.821348814974;244581.09213716254;25729.120973968962;268776.73145466595;28929.077820926497;29140.186373097134;33562.8298204469;34249.86997249429;35198.25404489652;36654.813258972965;39719.61652334603;41181.46098210381;41525.245836272756;44164.55934066937;45310.69101619503;47029.54560397675;47620.53047418459;47630.82451185598;49168.52622846652;499480.017000205;53434.56713283552;536291.127844605;59266.13254178241;65291.44105628635;66802.51992311275;67996.28602078788;69119.74177630992;74961.33930860902;763796.8640345635;76587.16358399754;81951.78739497754;82659.56404104551;86112.27694010784;89780.60326026918;90114.24755537738;94999.9199958471;95979.80779876518;[B];[MAJ];[];
0.0;110648.48132807395;110678.95646737267;112406.42129808277;119705.28181959993;1273533;13493.866034375516;14156.178060531398;142389.62454244937;146720.1430909894;152823.22665429694;181899.2752543348;20040.89836681898;22258.06015427519;22506.380609270283;22702.22706487194;2286357;29071.757542288084;35083.1044945019;35457.99751798915;38512.36229012149;39449.42914477154;40488.55280239712;464301.5633285771;47261.73197960909;48102.53222108697;50506.96432756903;5056.535280214301;51870.025193611116;52909.05505381456;53045.223118169604;55729.1627387545;559799.8740312434;56701.13648152137;60500.26609590305;60885.09258373712;65638.74252858487;66599.7120250425;682970.7344902088;71223.39349329474;73009.37912756577;75671.29683932937;83039.23099563357;84418.9055868772;92934.13364781305;93641.04358333626;97122.71859889201;99369.11547994333;[B];[MAJ];[];
0.0;103034.08206368345;114403.1623166421;11521.719388822012;11969.88893678981;120185.09887151589;1273533;135054.6815041605;165009.3237554987;166188.47575006195;17585.381352526776;18663.84914421685;20131.30540644441;20873.83396234405;22460.344147369884;2286357;236938.53143465877;24009.83234129253;24533.88428844808;24792.419660213036;27822.52460052597;28860.30830475268;29889.828921973844;30636.092918494738;31163.841073196687;31853.49371802808;33522.92412328657;34306.115336702074;38697.252389524474;393536.2070981871;39843.58381029643;42601.247315163666;45243.4440346976;453045.4225604031;45566.130854105235;46804.84722881035;5234.210042210325;56373.27573466498;59030.422819401225;60835.88041488461;615704.4294782223;67065.68998930231;68066.4845197257;74148.23049675829;80280.53806759702;86521.67048342436;90240.59066206575;91830.97262521544;[B];[MAJ];[];
0.0;106086.02846405818;107875.0800406457;109776.4600853498;110581.07157689908;126848.94821293971;1273533;12846.037711017005;132597.8427902513;15008.864141021295;15276.8734872846;175211.86212757934;19317.177402402234;202918.49346479724;2286357;25966.573138832264;26516.990175441344;26808.896329060357;275299.5698300221;29337.159750444865;29566.636403895536;31018.355576109698;34622.12463588588;35280.19490089101;35457.8590851914;37150.54849803784;37160.823523437;38086.44056340876;395175.5588620812;40298.682209881656;41816.67586952213;42713.9522722486;4501.5783714977015;46772.62254226497;4891.787863891164;50329.30772682881;51225.77044959183;52494.59036594588;53865.198704674774;54623.00987229041;55591.53664970838;573399.2130333392;6664.826097732975;81505.07050195415;85631.05140358748;86103.63599044636;99104.25871748602;99163.24648468841;[B];[MAJ];[];
0.0;100550.09223184748;105825.85878741722;110349.64773047956;1149801.5922267155;118631.99784138093;122995.69454684824;1273533;147085.31254209924;154900.87658137648;184858.6658095205;196908.27041223552;2098295.375641595;21224.553833579175;221038.04942772654;2286357;2351708.0284250085;235844.71502498334;237848.83812694054;2412816.3944375874;256529.57719898256;277214.24379408243;33560.494235532315;336719.07985298766;336975.0168264665;341726.0789681196;347475.5793498706;362450.49608021684;36726.60972499758;369868.5562406078;373447.9937179662;382270.44742786523;395087.5683016305;4337162.421540176;462028.99241444236;46289.69676943639;465007.2347224284;536395.6049073897;539661.7879251331;553254.382449533;578822.094724473;638155.0097376324;644608.2127723908;658420.543410192;76625.40066317545;788633.1358057566;798623.3896988922;859597.1270436727;[B];[MAJ];[];
0.0;101264.64997575314;101458.30273045466;101767.25047457326;108895.7976641511;111519.21071685755;1273533;130574.725721418;130797.3289490702;134195.588859027;141794.9803119508;143077.168597545;143476.04186289868;149541.46225143757;154952.41134580164;161248.0030122863;164112.13621055786;166199.7028779242;179227.0252674276;183032.3943064634;196658.6144880827;200137.52937840633;2007698.497291295;2162154.583820713;217538.42329563023;218152.677472132;2286357;232656.1094440048;268583.0377728158;301157.25272019027;307978.47537937755;327280.0301072119;353184.7258295676;35644.27189435934;356879.2781471343;404602.0633753095;4449795.566563592;498914.79274900013;55196.43076920375;59640.01958341811;600958.7140304765;67563.48902375206;69418.43019763549;703209.3812051343;723386.3788762752;76316.89501064403;83847.04984987759;97192.52286548608;[B];[MAJ];[];
0.0;103495.98991293702;121194.49514543219;121805.95781714389;1273533;137054.27446994797;137965.63084476927;140256.3000992932;141679.64982647644;143694.8228571562;146824.1017400908;152524.0168448803;154520.55120051396;155598.9027279613;158974.2958225894;165041.54665874448;167743.91242736205;1706206.1571560604;171103.94296981225;176466.77117133694;176813.54147192187;180221.45350185092;181338.62596337104;1839961.4908087405;187542.26128282276;192755.53012707483;194934.47986517265;201725.42581936828;216438.5298644009;226683.49503593723;2286357;254723.22780689097;265067.0065881099;270670.10147376446;280198.26009719336;33542.72627017721;336478.17934149835;346312.98987398134;3984094.2392788106;406587.19765436975;42981.2299384855;48439.02437917418;576736.7324319106;617414.5576390304;62256.73549727536;69606.01599252055;71337.55578200915;87559.27031704862;[B];[MAJ];[];
0.0;102619.60835242788;102902.59395760285;123038.5753245654;1273533;128841.51594592884;134245.68666449876;141490.15149409013;146121.44354543288;1495462.8453098251;1527510.3084697805;154360.00473864135;154461.08813949776;160359.11466206453;161372.39229743398;165484.1893930104;170743.85143364273;176832.57744331768;188670.39047078637;195301.552701989;195750.89634201338;196009.21093959874;217681.9694678599;2286357;234331.80893477102;234384.39692436892;248215.24873168758;257319.22250548674;266073.6809508804;268333.2415827361;27190.070366111562;27408.846098411886;297005.7083880705;3060967.4116378245;318514.8250671682;38893.86106048687;393892.2846199799;39508.259824583845;41741.94537350149;492533.38814250135;556885.8029603233;56787.84229223307;6269.074990868585;65247.0811272309;76161.17280848819;78355.26873810396;85611.13952651569;86342.3394214904;[B];[MAJ];[];
0.0;1008204.8104577886;1017546.4888195505;111650.28823588963;1273533;1290036.8802587688;131929.6465545112;1322604.918999509;141096.5690082004;148101.81886494817;154053.80891766062;158970.73573774716;169844.93936403567;188773.6855149816;188861.2320921769;1948878.1492318406;202878.26727688249;2048129.4259596555;2089171.2549852098;218963.57378016366;2286357;245519.7243751098;2541989.497139174;2705363.919278866;288420.16110777203;295292.10568208055;306757.4250168497;325812.6588266635;350570.7805792424;355081.48083942384;45290.26937323255;477022.9492458029;480110.70410966245;49703.50596203455;507484.3449672762;527433.393364322;534681.9281361587;58575.877745287005;647530.5238324618;663857.8969839694;682932.5857168983;688556.090146705;708942.629603516;728984.5643584792;73946.39679863963;74883.29167436773;79211.62323849002;939394.1207547132;[B];[MAJ];[];
0.0;100538.63198944874;105847.601328756;114659.15001996605;120846.03563499697;1273533;131232.1457133587;158122.84530154103;1610193.755934856;162948.62688564966;163757.6292569009;169294.77455352657;1771160.5308473238;182192.37244043968;194394.35281149394;197176.04820665953;197906.90743221788;213012.63036296732;219112.46685971293;221529.7609815215;227290.05786273588;2286357;239006.94862816675;247462.26975127246;248764.08952531012;250003.03317328004;26420.781963368165;265339.00645261316;284084.8110904397;284534.6237642169;291463.1544122837;292706.30851109966;303296.5090643666;308192.58821999416;327477.63702725753;33904.854197042056;349103.53551018215;364977.865448377;37226.370675845756;401314.9718183519;435815.84136324783;4461366.376964372;453937.0322015046;502413.4510986304;546566.0823147395;677340.6473025536;71521.75224752944;97342.56402605519;[B];[MAJ];[];
0.0;100678.37205980706;107055.66948879053;110272.5329033168;117559.38304907485;120914.171167322;12184.724303571189;123460.23667924419;1273533;140546.01689728655;141017.20261125691;167938.8598199584;171692.9084713126;189892.57242878832;1930060.8079574702;196195.8165310888;2059077.674506358;215999.1710834763;2286357;246577.63016539515;246739.64778313928;248319.2250487442;251578.36171975642;256182.28481260128;256311.5531935748;256736.37066637824;263979.79219941393;266780.30476317945;291631.2337062936;301967.7450069742;303260.49231496814;305634.88953938516;307001.7478666978;34995.88167235896;375823.4929316323;379016.7513305886;392301.639309661;396648.1166356637;454339.42541100085;45642.750285616436;464510.6472061071;4701776.544255783;485653.0719499259;52566.05810965025;53453.11703168721;688685.4729577722;741694.948897597;99952.2039440112;[B];[MAJ];[];
0.0;102805.50395475503;111083.52718567108;112123.10280803146;113258.76316224318;1273533;132021.90384691482;152897.61686443133;163874.6592686702;164673.7844958114;1672044.4658369678;174723.8703044285;1776532.957350073;178945.56484207616;184659.26311366676;187258.48527386415;189065.96350451533;193835.5668666955;201941.33144671755;213801.51036849897;216665.56671988327;2286357;233221.89279212334;238321.11763250246;253503.33667951077;254525.34913696704;261831.70736458022;266053.70298698085;269010.65228012897;279786.04738974647;332401.6803999686;350851.9310811329;379704.9781383932;449256.083184369;4535947.934041549;48856.96135394264;536604.77561207;57844.29266542912;600324.1313299632;61879.865037062955;70033.31532539311;70728.03605899314;74577.06052754117;82919.2557445215;84117.95764628788;84859.47824376509;96886.38694020183;98482.09070313843;[B];[MAJ];[];
0.0;102847.48991846452;10364.042204627533;103930.42435600342;107158.97411992813;107692.04933214065;108946.24112865883;110927.43756517232;112504.7040132947;121466.18560272823;12216.931026849568;125995.47056682616;1273533;1280685.0021549666;130881.96838812262;1317174.1038321625;148914.0563324483;151437.7975124817;154668.2762665629;160753.36528735247;162930.1570949466;18586.02573960498;187888.99908969773;192765.79014092297;199282.79219207013;207778.23559550228;223968.4288422655;2286357;236284.94441236387;263235.01739202766;2962936.6310525658;304641.18353509204;310962.34489537735;31978.21757601876;354872.4578313408;364423.73685392353;50857.72484426271;52459.71711790383;56861.4185053672;63131.79625341307;70174.72852910907;75674.77288462502;78989.12191666855;80615.55753890904;81332.69089488847;826708.1048031918;84161.55956884295;95472.87244257462;[B];[MAJ];[];
0.0;100868.76602867927;102881.54440390533;103577.92025410547;106035.9941768132;109561.85544853422;112702.83489969787;1273533;144563.0035817197;152992.74209073608;157037.86106700054;171961.27117235845;177816.30721730116;182988.11361997607;185469.43519434694;186334.89057494816;1900588.4290343802;191205.24243418363;196612.12562773618;200182.69330547753;2085072.3732224184;209631.1684335886;2286357;241298.70758087668;249081.26103650406;255844.7061770327;260565.0456935831;263000.1815321631;278401.4416012173;306359.1547223628;361648.48403100454;390589.3004123297;423471.2245311789;494244.950257389;50037.73479072557;52819.12505075245;5709675.793826053;573707.1673404751;620083.4367632552;655899.1723686978;68502.31543316679;76692.7457489407;83114.42473641444;85748.8611642004;88333.9094028455;93053.5900516338;97188.17814474204;99818.80200594904;[B];[MAJ];[];
0.0;103545.60916108581;104097.62367717012;111053.67727270766;114100.98801239519;114830.47969956855;114960.51246501687;124161.023442804;124317.8703749662;1273533;131059.45516901613;131986.97126959826;135327.58675841795;145868.19882051964;146028.7791891674;147862.7811347566;148404.12478813142;149024.8094277198;150496.7210926261;156064.06239794331;157612.71531841182;159190.1390642346;1669207.000689081;1745954.69732243;189496.73242596196;198263.87648379063;211823.11854862695;216417.64942790393;2286357;24354.97631835814;247271.03692813095;26685.683548329864;279477.538126212;32319.543549009115;328693.01316496584;340465.03236338793;38359.34027662778;45320.46098643635;4563088.593662107;510588.46696093614;572542.2444321335;61119.774954072265;61804.00881028944;62512.459894920416;629148.1345600173;70337.14768869193;70834.41636686533;92566.08649141947;[B];[MAJ];[];
0.0;101992.55281804937;117328.62937888663;125604.93446826356;1273533;1367644.4787701662;1386193.644698401;142130.88979161944;150789.94230101767;152060.6237819687;154621.11707479096;156043.27305789228;165249.0174230418;167524.33978376613;168557.0289314061;179455.2166979656;183580.03069049603;183937.56066782112;184687.5761206622;188738.97208387495;199111.64995619372;199705.87105957544;210710.0324060916;217757.05525144047;2286357;23209.437384106564;240263.78898755065;249732.9511048175;25001.440651338224;254469.28521821415;261089.5632008039;261471.927751115;274622.21306992456;286018.6683780478;382249.61879526835;3940700.301918185;434278.40739069885;486981.22313174274;49221.1646870778;52633.043881216436;541161.1654747784;68268.73316386214;68490.28644693537;72008.01829182077;80535.35304770115;86665.19578875552;94236.76590675906;97468.81439817684;[B];[MAJ];[];
0.0;1115211.0042075342;1144100.4898153094;116731.8223887453;117780.59808125506;125031.47665929695;1273533;127550.54530320704;1360517.9643751718;141172.65267801227;143820.7725360015;157014.90828741615;166493.0470099542;169603.24599530507;1819211.5247701833;202435.78145873934;2060594.0959311437;208637.53415566892;213353.36874488278;219469.97781529947;2286357;250891.95478222292;261328.87636996515;263142.3156788708;291251.78054861125;294975.313185132;300667.6928557579;340715.45805982774;3419816.232338583;348194.03740031563;356353.66243030195;356908.1668560305;379720.4676670846;421635.8907481129;422154.3579067056;506851.86127910926;556664.1426517217;641274.2935110312;651809.1945487143;76390.00076088263;773607.2899143634;79938.74410734276;87694.4594569464;919092.5385550873;945406.5938622399;955062.580665273;96555.65840664621;97472.77428002816;[B];[MAJ];[];
