C;C^;D;D^;E;F;F^;G;G^;A;A^;B;
0.44890618;0.3260156;0.45011005;0.71709377;0.377145;0.33404973;0.7343613;0.4872646;0.27704087;0.3439967;0.49490094;1.0;
0.49944094;0.4030313;0.50102615;0.64927334;0.43383783;0.38294932;0.7435639;0.5599652;0.37560242;0.41838977;0.55520564;1.0;
0.5340383;0.51938736;0.51228184;0.6178643;0.4987278;0.47455606;1.0;0.7415024;0.5019052;0.41638666;0.5668734;0.80427545;
0.4286132;0.52754194;0.5944908;0.76698565;0.54791194;0.44448778;1.0;0.7315507;0.5136659;0.4602661;0.5768207;0.5767518;
0.4506695;0.517613;0.6072748;0.8750333;0.5749232;0.4640465;1.0;0.5308679;0.4516239;0.45957905;0.61031705;0.6518395;
0.37578756;0.4668398;0.5414845;0.781162;0.47860506;0.40403274;1.0;0.5347881;0.3895365;0.3919014;0.5007062;0.62142503;
0.35328746;0.45529002;0.4610158;0.73662096;0.46781272;0.3832178;1.0;0.5421936;0.32541424;0.32240212;0.46041825;0.5988359;
0.3796883;0.45006076;0.45654956;0.7498158;0.45415318;0.36931872;1.0;0.4970243;0.30458415;0.3321134;0.48646465;0.65344054;
0.43536887;0.49291724;0.5015166;0.8439425;0.4941909;0.3925817;1.0;0.50717026;0.39520973;0.4342303;0.55724734;0.7827902;
0.55043775;0.53526294;0.56330717;0.7621132;0.50782436;0.44099098;1.0;0.60056037;0.47555768;0.567545;0.71423405;0.9436157;
0.45974982;0.47325096;0.45796922;0.52353287;0.42863125;0.5198295;1.0;0.5867244;0.45475918;0.52294046;0.5753024;0.73902434;
0.42223203;0.41301715;0.38831908;0.53549665;0.40934315;0.58481514;1.0;0.657634;0.3833212;0.3825706;0.47867134;0.6546804;
0.3687856;0.35651287;0.37261397;0.518228;0.3487612;0.525317;1.0;0.69032;0.3542407;0.3287043;0.43400228;0.6673762;
0.36141762;0.29756266;0.31378537;0.49735528;0.3386115;0.44957533;1.0;0.5975209;0.26692668;0.25812554;0.39239174;0.65682197;
0.41006148;0.34349927;0.30614305;0.59089863;0.3827175;0.4560201;1.0;0.48641297;0.23989052;0.28253707;0.51442146;0.79325217;
0.47712907;0.35075524;0.34894523;0.7967818;0.42341042;0.42055434;1.0;0.47766715;0.2367525;0.2763243;0.61326176;0.9604554;
0.46549127;0.365984;0.3520906;0.8637236;0.43677598;0.35266864;0.9577854;0.40542156;0.19406267;0.2491207;0.5646477;1.0;
0.46998033;0.37229878;0.33602133;0.8271702;0.40512273;0.3149648;0.9382942;0.40339592;0.19745208;0.21384208;0.5163203;1.0;
0.456197;0.36014348;0.32726252;0.81479365;0.38300103;0.31373987;0.9281372;0.3972748;0.19583033;0.22796135;0.60785574;1.0;
0.44180298;0.36650202;0.30860305;0.742369;0.37249064;0.31117728;0.90682995;0.39670047;0.18647094;0.23366292;0.6419298;1.0;
0.45196044;0.37092403;0.31030995;0.771902;0.37303546;0.31448397;0.9062774;0.39476186;0.17201191;0.21735556;0.56065863;1.0;
0.45141798;0.36793292;0.30812538;0.7692871;0.37061313;0.35674933;0.9058002;0.4056267;0.20729569;0.22443672;0.536013;1.0;
0.46110043;0.35611245;0.30071554;0.7751149;0.38636017;0.4010103;0.9191529;0.55305946;0.29577252;0.2646521;0.5913383;1.0;
0.59401983;0.42284334;0.4372775;0.9283913;0.47017762;0.3795987;0.7684983;0.6125299;0.40006822;0.46564168;0.6740319;1.0;
0.674629;0.41998175;0.49177125;0.8764852;0.6503386;0.5471022;0.8710651;0.71140325;0.5321621;0.7123107;0.68340015;1.0;
0.59365803;0.42851582;0.4761054;0.7083941;0.5811764;0.784828;1.0;0.7298284;0.58336556;0.61783445;0.6616119;0.85825676;
0.38037667;0.35102007;0.3868621;0.6447645;0.43384996;0.70893604;1.0;0.70637566;0.4128934;0.39973783;0.5386623;0.6606227;
0.37788564;0.35693237;0.3850451;0.73686254;0.4507256;0.5869377;1.0;0.6244405;0.28444716;0.36269462;0.4655454;0.6748536;
0.46949723;0.43643782;0.47733778;1.0;0.5486715;0.46895292;0.99773073;0.6365104;0.30391848;0.37667325;0.5071692;0.8366938;
0.4820524;0.39942145;0.41938078;1.0;0.5450548;0.36471987;0.7494818;0.45468214;0.24228689;0.37452483;0.62969;0.93660897;
0.46439335;0.41693175;0.43514267;1.0;0.53790146;0.3265797;0.6398664;0.4081449;0.2298472;0.3468201;0.66497535;0.9591818;
0.5739714;0.5248315;0.59489626;0.97441083;0.7361495;0.51042825;0.82084775;0.54518247;0.4356189;0.48584148;0.75820273;1.0;
0.5943529;0.4859764;0.55502146;0.88233536;0.69605505;0.5811272;0.9575312;0.67779523;0.57922894;0.64173937;0.91066575;1.0;
0.47515085;0.38706076;0.454086;0.8258666;0.5486121;0.48404917;0.67117476;0.501666;0.4012288;0.46222678;0.8181733;1.0;
0.47385874;0.3973292;0.41923836;0.76334697;0.49321628;0.48302236;0.8089143;0.61819375;0.4022123;0.40481424;0.7375862;1.0;
0.46970984;0.3524822;0.37479082;0.76633763;0.42771617;0.428063;0.8195533;0.5939455;0.31113505;0.32436535;0.687327;1.0;
0.4458895;0.28243613;0.36658004;0.7729504;0.4039923;0.38997898;0.74713;0.54236376;0.21702321;0.2685411;0.6750462;1.0;
0.45412156;0.2746101;0.3735919;0.69617724;0.4084662;0.4224901;0.6717055;0.53093445;0.31370535;0.36556083;0.6765318;1.0;
0.5338411;0.33942983;0.4319891;0.7892933;0.7040431;0.6559296;0.73432857;0.5979262;0.6047841;0.7235606;0.7158383;1.0;
0.62314785;0.44229367;0.50619185;0.8374454;0.8150686;0.6462287;0.7344701;0.68091285;0.6428734;0.86002856;0.86567235;1.0;
0.59843427;0.49403396;0.48691362;0.97196466;0.8313341;0.56196254;0.6436509;0.68013185;0.84086275;1.0;0.8394636;0.9439305;
0.46042266;0.43011695;0.53121865;1.0;0.73247796;0.46991926;0.54198897;0.55318755;0.69951415;0.98869765;0.9737359;0.84585667;
0.37586287;0.39879206;0.52866274;0.9778661;0.75368506;0.49625817;0.48475984;0.49010843;0.75088096;1.0;0.9276984;0.7738953;
0.33467832;0.35840213;0.3780182;0.8581547;0.805723;0.3630916;0.32937142;0.39230946;0.6443089;1.0;0.78931814;0.6318767;
0.35135552;0.43574068;0.38407668;0.6242118;0.72842324;0.47226393;0.3267183;0.3636958;0.62565315;1.0;0.7173831;0.5759604;
0.44870278;0.4138758;0.37071747;0.7323549;0.9087686;0.48379332;0.32702786;0.36276188;0.62997305;1.0;0.75975496;0.75499254;
0.46368214;0.3539582;0.33647555;0.66890043;0.9466424;0.4756138;0.415233;0.43634522;0.74979144;1.0;0.7338041;0.9879469;
0.37632614;0.26403597;0.26195633;0.49917206;0.71453923;0.35246426;0.428203;0.44723114;0.61681217;0.8426793;0.6770976;1.0;
0.34634313;0.22089668;0.23916924;0.43026224;0.7025681;0.32745454;0.41023788;0.508589;0.6319496;0.76682925;0.55294544;1.0;
0.33746535;0.20672865;0.20594458;0.41314563;0.69788057;0.29977044;0.37215164;0.4979919;0.5690197;0.7160663;0.5636333;1.0;
0.3601177;0.22090776;0.23327616;0.4087728;0.68237835;0.29208243;0.3353276;0.46449462;0.5906523;0.7127956;0.5624675;1.0;
0.36357254;0.23148374;0.23918664;0.44406816;0.7212965;0.30643868;0.3195102;0.40065014;0.47356668;0.68053627;0.51901996;1.0;
0.39729756;0.22117251;0.23171824;0.3936228;0.7394435;0.35961106;0.3017782;0.3788714;0.5142785;0.59605324;0.60287684;1.0;
0.48153773;0.3214465;0.33932284;0.43451744;0.7591597;0.428772;0.3867902;0.40883878;0.40579155;0.42777088;0.5202167;1.0;
0.51240534;0.40830693;0.47543064;0.5399077;0.7651819;0.5215199;0.61189115;0.4884484;0.48854366;0.5827561;0.67946315;1.0;
0.5432837;0.3663213;0.40679768;0.66905516;0.977692;0.6186868;0.70395005;0.6565264;0.73497844;0.7532583;0.79832345;1.0;
0.5527236;0.31033528;0.3231981;0.58533126;1.0;0.5751025;0.58822334;0.5857902;0.73591655;0.6573531;0.63142264;0.9063643;
0.55613893;0.22883809;0.27513015;0.5518722;0.9729688;0.4800383;0.5693855;0.4552976;0.600727;0.58829165;0.54546076;1.0;
0.5086884;0.14868009;0.18773668;0.3864566;0.7849714;0.38897854;0.44026226;0.28944275;0.4757475;0.4030965;0.4209491;1.0;
0.4261227;0.120785415;0.1446017;0.35239744;0.76899374;0.3332388;0.33950138;0.22211471;0.3682503;0.33361775;0.37942746;1.0;
0.38247174;0.09693222;0.12770937;0.3249789;0.6960207;0.3206995;0.3517622;0.19379632;0.29954067;0.2764636;0.37055194;1.0;
0.35745946;0.08363018;0.11624704;0.3193573;0.66520065;0.29636994;0.32785812;0.1753145;0.23856553;0.23241334;0.34921983;1.0;
0.3612363;0.088046834;0.107849896;0.3023662;0.65056056;0.3048939;0.3168014;0.1612036;0.20195416;0.19610189;0.3365004;1.0;
0.36559075;0.08325652;0.09923374;0.29526666;0.65412605;0.30665556;0.29718405;0.14282556;0.15703277;0.16159593;0.32533783;1.0;
0.35013923;0.07208095;0.09972184;0.31211767;0.6790537;0.30588207;0.29071105;0.13513124;0.14511733;0.1441068;0.32288846;1.0;
0.3334144;0.07141483;0.100483395;0.33298704;0.7105837;0.31553918;0.29769614;0.13262612;0.12746195;0.11921293;0.32278964;1.0;
0.3350111;0.07087174;0.09850686;0.34010875;0.73384935;0.3241153;0.28069007;0.117902204;0.122621015;0.10317398;0.31663325;1.0;
0.33996347;0.06599816;0.09624192;0.3467959;0.7658817;0.33220446;0.27766323;0.115198456;0.11953533;0.10287192;0.3198327;1.0;
0.34806088;0.07547566;0.10111187;0.39017537;0.826682;0.33981392;0.28364918;0.113441974;0.101053305;0.09695972;0.3237054;1.0;
0.33568755;0.07380688;0.10749779;0.40571007;0.88066435;0.3610701;0.30190775;0.11385563;0.09829086;0.0928444;0.33022797;1.0;
0.3446088;0.06895732;0.10661675;0.4170924;0.9144128;0.36483547;0.30076432;0.118251644;0.09004158;0.08618102;0.3216652;1.0;
0.3531585;0.08330303;0.11940985;0.42452177;0.94491005;0.38410148;0.30553132;0.11268292;0.086267404;0.08952347;0.32077244;1.0;
0.34244838;0.07830554;0.118252985;0.45389587;1.0;0.40741676;0.32067692;0.12307454;0.09193425;0.09571218;0.3192041;0.9940064;
0.34296334;0.08294381;0.12490716;0.43619213;1.0;0.40104774;0.31258613;0.12343017;0.08238218;0.091885045;0.29755586;0.9381681;
0.3096456;0.07937451;0.11755945;0.4417539;1.0;0.40443185;0.31174415;0.11749381;0.08723349;0.087350495;0.26975733;0.8541064;
0.27501148;0.06677465;0.11345949;0.44830227;1.0;0.38880405;0.27048564;0.107748434;0.090157405;0.078403726;0.24243772;0.76231015;
0.26393643;0.06304953;0.10357506;0.44422862;1.0;0.3888717;0.24989139;0.10227736;0.09057152;0.07830908;0.21001653;0.6744694;
0.2501037;0.069817625;0.1096429;0.43563616;1.0;0.388652;0.24192908;0.10683727;0.09455926;0.08322757;0.18004645;0.61519706;
0.24499859;0.08514362;0.1111458;0.43730742;1.0;0.38335088;0.2438718;0.10429801;0.09204776;0.07553551;0.1748178;0.57830244;
0.23480648;0.06778599;0.09382462;0.43782473;1.0;0.37645894;0.2365409;0.1000418;0.08165257;0.07320231;0.17544428;0.56706697;
0.23412305;0.070001416;0.09723322;0.42480367;1.0;0.3810203;0.23854694;0.09254804;0.08066572;0.07631521;0.18086903;0.57283485;
0.23732358;0.060418587;0.09649759;0.4285966;1.0;0.3809135;0.2600352;0.10431359;0.09289013;0.09271776;0.20464435;0.5812775;
0.24825166;0.07311008;0.10170996;0.4359053;1.0;0.38464534;0.2760859;0.10865854;0.08576784;0.08651425;0.2118593;0.5808492;
0.2566933;0.07325809;0.11417775;0.4344942;1.0;0.3958579;0.27069905;0.101374745;0.07442769;0.09064756;0.20611377;0.56853944;
0.26440245;0.0831395;0.11214238;0.44675407;1.0;0.3952008;0.26180407;0.10913227;0.067845576;0.085293144;0.22008243;0.5879347;
0.2740406;0.08490251;0.11024661;0.43804795;1.0;0.39909992;0.25844616;0.10852049;0.07675176;0.091866255;0.23890603;0.6502018;
0.2912211;0.08094667;0.11474779;0.441553;1.0;0.40692702;0.245167;0.10476964;0.08389956;0.096479714;0.2519275;0.7008875;
0.32079837;0.08729464;0.12367118;0.44272813;1.0;0.41919813;0.26132748;0.11883854;0.09836282;0.09704713;0.26607844;0.7566393;
0.33814773;0.107252054;0.12662102;0.4509225;1.0;0.41245893;0.26343027;0.13148648;0.09955151;0.10174416;0.30452672;0.8080604;
0.35180262;0.10034511;0.14126784;0.46017715;1.0;0.4219871;0.25123855;0.11171062;0.10133953;0.11125324;0.3166444;0.83705324;
0.38712785;0.11202182;0.12598142;0.44296354;1.0;0.41889325;0.2343816;0.10994708;0.08716737;0.10151843;0.32104582;0.88488716;
0.40311092;0.10425233;0.1393071;0.48158556;1.0;0.38839847;0.22385642;0.1165329;0.094259255;0.11284837;0.34786043;0.92882055;
0.43343258;0.12044537;0.13508266;0.47696248;0.99767834;0.39813438;0.2382463;0.11731724;0.11222035;0.12136116;0.3934243;1.0;
0.42311072;0.105388105;0.12474462;0.4102357;0.8744397;0.35353023;0.23032641;0.1097539;0.10666388;0.10751071;0.39129028;1.0;
0.4079263;0.09652319;0.125004;0.376946;0.7744653;0.3290333;0.23665236;0.11321431;0.0944038;0.107360065;0.38610664;1.0;
0.40681252;0.08163974;0.084331974;0.28543133;0.63535875;0.2783082;0.20938118;0.09197128;0.090051904;0.105555624;0.39011908;1.0;
0.3855696;0.090377815;0.10088728;0.28372046;0.58792603;0.26423088;0.20901863;0.09634615;0.08166757;0.09500071;0.37109727;1.0;
0.37523565;0.07878903;0.09849008;0.25893635;0.5290442;0.23835757;0.18383484;0.09610658;0.08464409;0.0931493;0.3667745;1.0;
0.3776788;0.07879815;0.0949865;0.24090783;0.48529643;0.21710443;0.16423358;0.080968685;0.07642011;0.08897802;0.34695113;1.0;
0.3804888;0.074046135;0.08375625;0.22241755;0.44556165;0.20111762;0.1510909;0.08153279;0.07159677;0.07051545;0.3402441;1.0;
0.37616044;0.09031608;0.09091481;0.23593435;0.48058683;0.21896534;0.14599286;0.08719936;0.07602933;0.09096132;0.34606776;1.0;
0.39771786;0.10432913;0.10493117;0.26684344;0.5211763;0.23173375;0.15004046;0.084729895;0.078087084;0.101667255;0.34135103;1.0;
0.37564188;0.08676275;0.10588397;0.2684341;0.5205148;0.22581935;0.16883476;0.103828825;0.082479894;0.09757456;0.33899462;1.0;
0.37602904;0.104403466;0.11111016;0.25243425;0.50714266;0.22258559;0.16139756;0.08719275;0.07891061;0.10487519;0.3337283;1.0;
0.37286565;0.10059927;0.105041616;0.23190272;0.4497535;0.20116389;0.15464143;0.09061242;0.08154359;0.101104215;0.33929634;1.0;
0.37655652;0.0956679;0.09914088;0.22873092;0.41663647;0.19165172;0.16711256;0.09310355;0.08265275;0.09911048;0.33889744;1.0;
0.37317523;0.09555513;0.08449899;0.20720877;0.41202983;0.19887082;0.16641223;0.09159527;0.07351231;0.08606195;0.34119463;1.0;
0.37704268;0.10076234;0.09684469;0.23240484;0.45375922;0.21586278;0.15988514;0.09182633;0.08222056;0.10800981;0.3626198;1.0;
0.3735687;0.13047083;0.13575855;0.26108932;0.49397212;0.23691972;0.16957343;0.10521025;0.092897445;0.12672898;0.38331378;1.0;
0.40561873;0.13160212;0.13939421;0.3066533;0.5597391;0.2624243;0.16268608;0.115929596;0.11344783;0.14571698;0.36844173;1.0;
0.41675192;0.11920616;0.13426597;0.34921378;0.6721823;0.29733732;0.18083926;0.121889845;0.12683877;0.14639637;0.37403756;1.0;
0.39474028;0.11152637;0.12299463;0.38847518;0.7801939;0.33226836;0.19927816;0.12496052;0.13350835;0.14810039;0.35657895;1.0;
0.38131872;0.11026659;0.1314575;0.42392755;0.8447063;0.35125104;0.2045105;0.119999826;0.11620939;0.1273085;0.3515245;1.0;
0.41948536;0.14002371;0.14310081;0.45171607;0.92058456;0.38483974;0.22998646;0.14038177;0.13382734;0.1573937;0.3638871;1.0;
0.415423;0.14253752;0.16646025;0.48580724;1.0;0.41714808;0.22577296;0.13491428;0.14432898;0.17501669;0.34071654;0.9578251;
0.36246657;0.13748208;0.16056587;0.49201205;1.0;0.4236862;0.22213955;0.1263692;0.12048021;0.15717134;0.31610548;0.8494349;
0.3691636;0.1427374;0.16445518;0.48584327;1.0;0.40958408;0.21509776;0.145452;0.12952495;0.14810838;0.3113775;0.83379316;
0.4168631;0.15444586;0.16847472;0.4607073;1.0;0.40639806;0.20224112;0.14840664;0.15069658;0.14937863;0.35229966;0.9163809;
0.4275633;0.15569264;0.17241395;0.46119615;1.0;0.3991545;0.1848014;0.13946788;0.14320001;0.16347171;0.38782445;0.9819339;
0.41285616;0.16312432;0.16386724;0.47791603;1.0;0.39589277;0.18073264;0.13302125;0.1270929;0.16152415;0.41586146;0.9875339;
0.43270496;0.16987658;0.17236388;0.48397666;1.0;0.40982294;0.19845162;0.13352685;0.12173188;0.15591155;0.41379976;0.99129707;
0.38662165;0.1617329;0.17302765;0.46119416;1.0;0.4018603;0.1721958;0.13069387;0.1393633;0.14857614;0.3884438;0.95462155;
0.3831824;0.17406239;0.15801676;0.461899;1.0;0.40506953;0.16524757;0.12774792;0.13991581;0.15486221;0.3637249;0.85722387;
0.3636663;0.17464371;0.18181492;0.47576568;1.0;0.41154537;0.17962734;0.13710989;0.14903958;0.16144562;0.32984054;0.78066605;
0.33899385;0.14253594;0.16132678;0.47067878;1.0;0.3930821;0.18246114;0.13364892;0.12391886;0.13662434;0.31399995;0.7640238;
0.35271576;0.16042055;0.15882902;0.4662984;1.0;0.3933721;0.19989575;0.13161103;0.12693271;0.15667091;0.31709635;0.7859508;
0.35708156;0.15946133;0.16085619;0.47350466;1.0;0.41256344;0.23800373;0.14888625;0.13971238;0.17342451;0.3505331;0.8142584;
0.4079396;0.18712367;0.17232302;0.46174014;1.0;0.42667705;0.2611421;0.18503071;0.18016124;0.19194804;0.39790505;0.92167073;
0.42155844;0.17851816;0.1679494;0.4877278;1.0;0.4141734;0.24833035;0.1732383;0.19582373;0.2226345;0.43106595;0.9290709;
0.39538637;0.17477132;0.18619543;0.44795448;1.0;0.4323905;0.24613817;0.15836938;0.16601005;0.2138625;0.4090403;0.856642;
0.38162503;0.15649273;0.16741005;0.46084404;1.0;0.41987175;0.24227583;0.14615145;0.13755392;0.18101887;0.40029106;0.8242678;
0.3527635;0.14062597;0.15218721;0.46766976;1.0;0.41228887;0.21317525;0.14710619;0.14527376;0.17398977;0.3603943;0.77332;
0.33389422;0.15145688;0.14378335;0.46365508;1.0;0.39533317;0.15872042;0.131125;0.15231398;0.17069681;0.33921286;0.74291545;
0.3513374;0.14201939;0.14225975;0.45995817;1.0;0.40776718;0.15325338;0.13076317;0.16516128;0.16251448;0.33902273;0.7811786;
0.34788793;0.13440554;0.1415845;0.46030492;1.0;0.40047425;0.13962874;0.117667586;0.14932336;0.16461676;0.36947647;0.8107223;
0.3388838;0.11886162;0.13295233;0.47215217;1.0;0.3954566;0.15096492;0.11458656;0.14009479;0.16765179;0.348603;0.8275264;
0.31071287;0.11416124;0.12818305;0.45364374;1.0;0.40629864;0.15323302;0.122141145;0.12526157;0.15850468;0.32564482;0.8070493;
0.32059333;0.12397902;0.13883202;0.43372586;1.0;0.39968833;0.14033477;0.11023049;0.12515931;0.15333135;0.31722942;0.7880163;
0.32825604;0.10796465;0.116589725;0.45164576;1.0;0.4006421;0.15784001;0.10973742;0.13335048;0.1474743;0.3086855;0.7918424;
0.33791625;0.12487653;0.14960894;0.46079266;1.0;0.3969879;0.1665975;0.12946734;0.13167867;0.1439162;0.30628094;0.80290085;
0.34486732;0.13192576;0.14902127;0.46424353;1.0;0.4149481;0.19895375;0.13295582;0.1460948;0.1722097;0.32400942;0.8065453;
0.34582385;0.1297181;0.13482533;0.44711003;1.0;0.44209987;0.20196384;0.13089453;0.15468648;0.16598703;0.34201714;0.7906429;
0.34922138;0.110188685;0.11557371;0.44705537;1.0;0.4257673;0.1828037;0.16367364;0.15359148;0.14429574;0.3431811;0.81968296;
0.39946246;0.13433172;0.121291585;0.44136536;1.0;0.39658162;0.1800006;0.16866723;0.15168528;0.14333667;0.37282038;0.8955103;
0.40210155;0.15368302;0.13824351;0.44997427;1.0;0.3925437;0.18102519;0.1573577;0.1367935;0.14019638;0.37394282;0.917531;
0.3897851;0.16539724;0.1323565;0.4439375;1.0;0.39365226;0.15676461;0.15614817;0.14140396;0.139672;0.37895015;0.89586514;
0.38527998;0.14105344;0.12692335;0.40666303;1.0;0.41158128;0.15882844;0.14150822;0.13781631;0.15390931;0.35674617;0.8726291;
0.37025955;0.14230272;0.13144225;0.41865477;1.0;0.4105901;0.1771603;0.14814258;0.14002608;0.14245293;0.31502232;0.7961349;
0.33522052;0.13531424;0.14333723;0.43928257;1.0;0.4180418;0.17005263;0.14323103;0.14215659;0.14617918;0.29472104;0.7435588;
0.33252853;0.14062302;0.13631806;0.4325863;1.0;0.41136542;0.17604457;0.14955373;0.15988107;0.15466884;0.3056851;0.76939785;
0.36583725;0.15245953;0.120453596;0.42148137;1.0;0.4015386;0.1533704;0.14782186;0.14872564;0.16305582;0.3023305;0.7657231;
0.36998245;0.15463848;0.14291292;0.4404098;1.0;0.4178455;0.17663033;0.15781622;0.1409356;0.1740523;0.33745688;0.8028132;
0.3824621;0.17378387;0.17982677;0.45861152;1.0;0.4349975;0.19772713;0.18309803;0.16848269;0.16828606;0.35254246;0.8445288;
0.3989264;0.20629553;0.21629779;0.4627438;1.0;0.47455755;0.23392892;0.21762824;0.1869469;0.18265986;0.35987353;0.82881445;
0.42846045;0.22841477;0.23399824;0.4807685;1.0;0.4704826;0.2437829;0.20287943;0.1861699;0.19533674;0.38676494;0.8300999;
0.43189183;0.20513032;0.20574291;0.49863732;1.0;0.45612398;0.24964878;0.19761524;0.16996324;0.19794875;0.38554364;0.82481366;
0.43354025;0.19271892;0.19459291;0.48823908;1.0;0.44317904;0.21537626;0.20480627;0.1846536;0.19599763;0.3678541;0.8013589;
0.4621126;0.2186035;0.24650165;0.48593885;1.0;0.48734292;0.23210184;0.24948454;0.2667958;0.29250863;0.41019973;0.78257686;
0.5016959;0.31201667;0.32130164;0.6003325;1.0;0.56348926;0.33374724;0.36635786;0.37280327;0.36284542;0.4463062;0.74719536;
0.5994622;0.48324624;0.45357612;0.6935113;1.0;0.6495753;0.5042118;0.48497832;0.44070274;0.4512781;0.57072246;0.87105966;
0.5893846;0.45262617;0.40024576;0.63264966;1.0;0.66130286;0.49711505;0.47627318;0.4175301;0.45003307;0.58508945;0.87272465;
0.51958805;0.36615285;0.31259492;0.5458873;1.0;0.5505056;0.38888127;0.3886883;0.35171703;0.3759933;0.48252547;0.80586463;
0.5159351;0.33954856;0.34681657;0.53652537;1.0;0.52267176;0.34099773;0.36091647;0.35467735;0.40150547;0.46395114;0.8135082;
0.5167498;0.33267945;0.31150842;0.5713061;1.0;0.50966424;0.34543276;0.39555463;0.39967275;0.41263345;0.47103938;0.80156076;
0.57252246;0.39558923;0.32337174;0.5593154;1.0;0.5164457;0.31212366;0.32203487;0.36914822;0.38196468;0.49810046;0.83232236;
0.620235;0.38917723;0.36063555;0.5289129;1.0;0.5513426;0.32791734;0.32159248;0.34900537;0.40986407;0.5480655;0.9107184;
0.75302607;0.5390507;0.5044853;0.6296833;0.95731467;0.539383;0.40712762;0.41971228;0.47539893;0.5517733;0.6663968;1.0;
0.8012536;0.5043068;0.46355295;0.5907968;0.7857009;0.45992798;0.37514707;0.40965316;0.4456762;0.4705216;0.6175798;1.0;
0.6586412;0.41413036;0.39889106;0.5014742;0.80058163;0.50927633;0.37863553;0.36929977;0.43124443;0.44350475;0.62836784;1.0;
0.6019231;0.33573863;0.29959983;0.4502529;0.7751532;0.44779697;0.3758752;0.31237775;0.32566178;0.3909009;0.5757623;1.0;
0.54750586;0.29677218;0.2980497;0.45137405;0.7653728;0.44083098;0.3237698;0.29368287;0.29708362;0.36993766;0.587379;1.0;
0.5256448;0.27707762;0.27559957;0.42986453;0.72086954;0.40617487;0.28677374;0.27088186;0.3080191;0.35091802;0.54645836;1.0;
0.5404689;0.28520265;0.24259093;0.35548162;0.63439155;0.38399088;0.30520883;0.28039712;0.29579794;0.34411862;0.5703254;1.0;
0.5741622;0.29960734;0.2762821;0.37403262;0.66059107;0.42318806;0.35202962;0.32892317;0.3345052;0.36075002;0.5347351;1.0;
0.6145401;0.37500492;0.33652347;0.45085567;0.7933531;0.45648357;0.3536744;0.3550737;0.33590654;0.3803386;0.5323258;1.0;
0.6415358;0.3705334;0.30307427;0.4617191;0.7557159;0.41882625;0.2865563;0.29821044;0.30536833;0.315913;0.49095276;1.0;
0.5527308;0.294255;0.26255405;0.3890315;0.67506003;0.4154085;0.28402448;0.30366847;0.297059;0.28819716;0.45582137;1.0;
0.531308;0.28488258;0.286175;0.43044084;0.75418025;0.41046217;0.29047844;0.3068845;0.3217295;0.30999333;0.52211493;1.0;
0.5375925;0.30106744;0.27446765;0.44008633;0.7782978;0.40393275;0.30551127;0.27302286;0.25911406;0.2881787;0.4743167;1.0;
0.49601507;0.26172543;0.23223448;0.4060189;0.76696146;0.431965;0.27771485;0.2443044;0.23404092;0.2881176;0.5018179;1.0;
0.51112837;0.24800652;0.23261115;0.40807402;0.7837831;0.42265642;0.26790974;0.25960746;0.28196615;0.3256032;0.5028495;1.0;
0.5380567;0.25132176;0.25855953;0.44791436;0.8002112;0.40770575;0.24770729;0.2350002;0.2593716;0.28838164;0.46074477;1.0;
0.51723796;0.27874053;0.28229254;0.4720104;0.7915966;0.39267686;0.2083195;0.18800662;0.2182432;0.26462504;0.474694;1.0;
0.5309453;0.3090386;0.27138087;0.48760974;0.8103358;0.3968164;0.20944704;0.20828328;0.24669316;0.30515623;0.5093704;1.0;
0.5567498;0.28948465;0.27723512;0.48922762;0.84874237;0.46459436;0.26094493;0.2359811;0.2665913;0.30416712;0.5149444;1.0;
0.52243304;0.29016137;0.32823998;0.5214224;0.96692425;0.5092742;0.32594818;0.27014345;0.24187343;0.27950802;0.5083343;1.0;
0.54792255;0.33752197;0.32847387;0.54055494;0.9879654;0.521514;0.36279052;0.31816977;0.27121973;0.2987369;0.48408768;1.0;
0.5253269;0.2918984;0.34983826;0.5856679;0.9881231;0.45252946;0.28624886;0.3263232;0.3235689;0.32010484;0.5233395;1.0;
0.541771;0.34982243;0.36660326;0.5920628;1.0;0.48817393;0.31900743;0.30482787;0.31494638;0.32708824;0.4871256;0.98024035;
0.5402136;0.3274456;0.29426682;0.5119937;1.0;0.5564408;0.36132333;0.3279084;0.31067893;0.28835672;0.47420108;0.95038295;
0.49279702;0.32536122;0.31118762;0.5118362;1.0;0.54372275;0.3288074;0.27592295;0.24764916;0.247788;0.40929896;0.86589575;
0.45404243;0.30439672;0.33196557;0.53119385;1.0;0.4874973;0.28423226;0.2701749;0.23537143;0.2544779;0.43975124;0.84937155;
0.3802182;0.24631925;0.2789756;0.52742875;1.0;0.44771868;0.264041;0.27769718;0.23304255;0.24406567;0.41788438;0.7633965;
0.41089666;0.25733966;0.27896795;0.50709575;1.0;0.48256212;0.2787956;0.25550458;0.23565653;0.26723;0.4015221;0.7572523;
0.46170473;0.2931046;0.32029465;0.53267527;1.0;0.45647287;0.27408296;0.28362823;0.25357553;0.25847226;0.43184906;0.8213518;
0.44317484;0.3291263;0.33928755;0.5419086;1.0;0.47299707;0.29628286;0.27996904;0.25236687;0.269922;0.43453944;0.7958846;
0.42499068;0.2715209;0.30683088;0.54663736;1.0;0.47847128;0.28118446;0.26914918;0.25383556;0.27659371;0.42603818;0.7432032;
