C;C^;D;D^;E;F;F^;G;G^;A;A^;B;baseNote;variation1;variation2;
0.10120597;0.29332468;1.0;0.33885947;0.089485966;0.1596771;0.16302733;0.28342044;0.15512915;0.1999842;0.6203918;0.26154777;[G];[MIN];[];
0.106274515;0.2741926;1.0;0.33670074;0.08581485;0.1670552;0.17552072;0.3079447;0.16642244;0.22724183;0.6566596;0.2736872;[G];[MIN];[];
0.10937618;0.2828937;1.0;0.33875367;0.07870778;0.17455284;0.16688178;0.28821242;0.15343696;0.22541963;0.6353628;0.27264518;[G];[MIN];[];
0.10369632;0.27541447;1.0;0.32258007;0.08769038;0.17300227;0.18824768;0.31785998;0.16512077;0.21368012;0.61892575;0.27246082;[G];[MIN];[];
0.08883761;0.27281153;1.0;0.3388665;0.08080921;0.15189928;0.17730546;0.33334905;0.17578968;0.20375037;0.6194108;0.25288075;[G];[MIN];[];
0.0890705;0.28683192;1.0;0.33765054;0.08469101;0.15485844;0.1690081;0.30683678;0.15730941;0.20019177;0.595343;0.25003105;[G];[MIN];[];
0.08333891;0.2858612;1.0;0.34067482;0.09403318;0.15814315;0.18819195;0.3497216;0.17980942;0.21235955;0.6328625;0.2558439;[G];[MIN];[];
0.09648143;0.3036243;1.0;0.34953588;0.116080366;0.16738018;0.18054937;0.34644774;0.18272752;0.20761603;0.61728907;0.27133894;[G];[MIN];[];
0.110515766;0.30040044;1.0;0.34733778;0.10842131;0.15457636;0.20103323;0.3711015;0.1933597;0.20918034;0.6224025;0.26978603;[G];[MIN];[];
0.1010858;0.29412866;1.0;0.35170305;0.09661631;0.1617777;0.18108003;0.32655674;0.16344577;0.20578629;0.6123772;0.25391594;[G];[MIN];[];
0.099965006;0.29596505;1.0;0.34333727;0.09991476;0.15800609;0.17684917;0.33771482;0.18308984;0.21166848;0.5907682;0.24948426;[G];[MIN];[];
0.10986283;0.30182865;1.0;0.3433426;0.09523696;0.1414898;0.17585;0.33265904;0.168814;0.19908683;0.5667387;0.25046802;[G];[MIN];[];
0.115482956;0.29733434;1.0;0.35997018;0.095161356;0.14290896;0.17189126;0.2990285;0.16404827;0.19611053;0.55172634;0.23823312;[G];[MIN];[];
0.11361968;0.30588713;1.0;0.35165307;0.08914485;0.14581148;0.2072606;0.33737788;0.15827927;0.18468949;0.5569466;0.24626417;[G];[MIN];[];
0.11097921;0.3048113;1.0;0.36341077;0.11780128;0.16303033;0.22459899;0.36034712;0.17858335;0.20658906;0.59270483;0.26702446;[G];[MIN];[];
0.102585636;0.31159273;1.0;0.3498283;0.11256893;0.1564329;0.20454922;0.3164349;0.17259678;0.21229549;0.55788815;0.24770734;[G];[MIN];[];
0.09387286;0.3018836;1.0;0.35156262;0.1077224;0.14152603;0.19063793;0.31743592;0.18405707;0.21521722;0.56087524;0.2417105;[G];[MIN];[];
0.10279407;0.29784027;1.0;0.36404943;0.11855492;0.1602096;0.17244858;0.31140766;0.17467411;0.19805276;0.56051755;0.25719193;[G];[MIN];[];
0.12459784;0.29628488;1.0;0.37515372;0.10849477;0.17013194;0.19440643;0.3003696;0.15629587;0.19293739;0.58091706;0.28093395;[G];[MIN];[];
0.12615582;0.31364232;1.0;0.37372717;0.104536824;0.13820416;0.18301572;0.3002013;0.15845275;0.18763138;0.54987234;0.25612485;[G];[MIN];[];
0.14602716;0.3216066;1.0;0.36857164;0.11242148;0.14207111;0.18695618;0.32073885;0.17489211;0.1880003;0.5141897;0.24459352;[G];[MIN];[];
0.13368666;0.3270484;1.0;0.38437936;0.11727653;0.13788575;0.19113602;0.32973596;0.17137405;0.1859304;0.501242;0.25226596;[G];[MIN];[];
0.13316818;0.31712765;1.0;0.37146312;0.13243175;0.15332383;0.19725636;0.32517412;0.17685007;0.2035164;0.53833413;0.26718074;[G];[MIN];[];
0.13980575;0.3084445;1.0;0.37692308;0.13848466;0.16014759;0.21747075;0.34916273;0.18329564;0.20450711;0.5691363;0.2936791;[G];[MIN];[];
0.12113651;0.31622627;1.0;0.4070379;0.12310197;0.14528601;0.19967124;0.32676256;0.17575863;0.1951316;0.5315403;0.27434045;[G];[MIN];[];
0.13361368;0.3153491;1.0;0.38969994;0.11822243;0.15368286;0.20357026;0.34573805;0.18629019;0.20342362;0.5415964;0.28024918;[G];[MIN];[];
0.1353032;0.32257944;1.0;0.39450237;0.12717596;0.16201426;0.22581045;0.36143333;0.20433307;0.22405048;0.5551334;0.27901188;[G];[MIN];[];
0.11896209;0.3221545;1.0;0.40732422;0.14269097;0.16651382;0.24213777;0.37526906;0.22157049;0.24088582;0.5454427;0.25066373;[G];[MIN];[];
0.14450255;0.34228224;1.0;0.4031121;0.14080654;0.15893902;0.2137429;0.3578418;0.21120289;0.23991428;0.549225;0.2644865;[G];[MIN];[];
0.1548142;0.3348641;1.0;0.41795826;0.15415198;0.17324945;0.19789483;0.31362513;0.19113405;0.22006191;0.5525082;0.28418422;[G];[MIN];[];
0.14525223;0.33265638;1.0;0.41184452;0.14993931;0.18487744;0.21856102;0.2999732;0.19128543;0.23515308;0.56871784;0.27506837;[G];[MIN];[];
0.14890249;0.32265854;1.0;0.41589424;0.1479035;0.18250766;0.21504435;0.3078188;0.2115682;0.23982687;0.5794426;0.29031813;[G];[MIN];[];
0.17623651;0.3452211;1.0;0.4266082;0.15305604;0.17874219;0.24017069;0.35139164;0.23197529;0.24169749;0.5896601;0.31612772;[G];[MIN];[];
0.1713424;0.3615188;1.0;0.42709148;0.16784564;0.18336464;0.24427761;0.35512763;0.21610424;0.2178523;0.5515355;0.31846383;[G];[MIN];[];
0.1818918;0.34379324;1.0;0.41229087;0.15802042;0.1726026;0.21032758;0.33978665;0.20655625;0.21117912;0.5674352;0.31759745;[G];[MIN];[];
0.1843544;0.35763004;1.0;0.40659788;0.16012421;0.19153656;0.25811803;0.39614382;0.23105264;0.2116215;0.56958866;0.3292435;[G];[MIN];[];
0.51372486;0.60025996;1.0;0.50657094;0.35518488;0.46804398;0.4332017;0.4092127;0.41816553;0.53769565;0.7212172;0.62889177;[G];[MIN];[];
0.60409534;0.6307501;1.0;0.49091992;0.41914025;0.65486956;0.6503094;0.64356077;0.6128015;0.766331;0.9669875;0.7952533;[G];[MIN];[];
0.37542126;0.46743315;1.0;0.380182;0.2532717;0.47962746;0.48276243;0.61714697;0.45263928;0.5226858;0.85729504;0.5383305;[G];[MIN];[];
0.22152479;0.3382405;1.0;0.33685726;0.13695785;0.36956027;0.34638014;0.5186835;0.33095676;0.35496214;0.7937514;0.3722901;[G];[MIN];[];
0.15234828;0.28359792;1.0;0.2910899;0.102340855;0.32180822;0.27460477;0.41360125;0.269848;0.26262522;0.7170004;0.32157528;[G];[MIN];[];
0.114272065;0.25097808;1.0;0.29336515;0.09397829;0.26484126;0.21147124;0.3340501;0.23966049;0.24521801;0.67821246;0.2876348;[G];[MIN];[];
0.10753878;0.24683222;1.0;0.28021845;0.08446816;0.24103351;0.19481638;0.3058763;0.2116587;0.24134152;0.6910682;0.28892884;[G];[MIN];[];
0.09216967;0.24327543;1.0;0.2715932;0.07164114;0.23583603;0.21165644;0.34761938;0.20061482;0.22679903;0.69400924;0.2811517;[G];[MIN];[];
0.08553204;0.2419328;1.0;0.26734492;0.0656863;0.22662956;0.20348424;0.37003154;0.20657009;0.21378726;0.6806905;0.27260962;[G];[MIN];[];
0.09482415;0.250385;1.0;0.27038562;0.06848634;0.22966224;0.21227923;0.37012085;0.19747709;0.21093324;0.7044271;0.28552598;[G];[MIN];[];
0.09677796;0.24370348;1.0;0.28063038;0.06988239;0.2255582;0.20323029;0.35731795;0.1916902;0.22349748;0.7366263;0.2942385;[G];[MIN];[];
0.09225033;0.24762738;1.0;0.28062588;0.07453357;0.22768994;0.18661615;0.31073317;0.17481285;0.2101336;0.71797335;0.29099932;[G];[MIN];[];
0.0901474;0.24638698;1.0;0.266672;0.067108;0.22544739;0.19440618;0.3394325;0.18920448;0.20784631;0.7122862;0.2789954;[G];[MIN];[];
0.077411674;0.25265554;1.0;0.2700546;0.06542878;0.22798912;0.2137565;0.37563056;0.18765157;0.21695985;0.73664457;0.28462556;[G];[MIN];[];
0.079008855;0.24753454;1.0;0.27521592;0.06446708;0.23344657;0.20593935;0.39019507;0.18728077;0.21265234;0.7382264;0.28781745;[G];[MIN];[];
0.077473246;0.24787383;1.0;0.2720957;0.06195333;0.21906373;0.19924212;0.38250208;0.17995633;0.20108674;0.70152247;0.28111818;[G];[MIN];[];
0.072503254;0.24956839;1.0;0.27626926;0.062486112;0.21553285;0.19445816;0.37298086;0.17364496;0.19712481;0.70613205;0.27222994;[G];[MIN];[];
0.08112365;0.24570814;1.0;0.29268003;0.06804401;0.23436064;0.20590845;0.3530883;0.16433284;0.19140388;0.7079995;0.27756986;[G];[MIN];[];
0.07403628;0.25358546;1.0;0.28114185;0.06593009;0.20968537;0.185315;0.33404553;0.16091886;0.19891673;0.7078791;0.2760426;[G];[MIN];[];
0.06955967;0.251659;1.0;0.2768534;0.06512407;0.2005165;0.18391156;0.34441942;0.16536558;0.20114253;0.7099674;0.27366638;[G];[MIN];[];
0.065001406;0.25311142;1.0;0.2803912;0.058773868;0.20748766;0.18942721;0.3535846;0.17664705;0.20848162;0.6864718;0.26462495;[G];[MIN];[];
0.06503291;0.25604528;1.0;0.27874896;0.057787653;0.20466943;0.18386568;0.34116554;0.16664809;0.20872678;0.6725887;0.26407933;[G];[MIN];[];
0.06765495;0.24755146;1.0;0.29421118;0.061189957;0.19639014;0.17764854;0.32682574;0.14830503;0.20904578;0.6812211;0.27012587;[G];[MIN];[];
0.058075074;0.25670344;1.0;0.29140538;0.06080295;0.19499776;0.1790578;0.31437087;0.1455677;0.17585796;0.63400066;0.261905;[G];[MIN];[];
0.056122597;0.25341734;1.0;0.29241133;0.060810287;0.19652744;0.18336146;0.29871807;0.14547864;0.18903467;0.6376991;0.24546242;[G];[MIN];[];
0.07947473;0.25924265;1.0;0.29995292;0.065682106;0.19107659;0.16590379;0.2945008;0.14425552;0.18137307;0.6434515;0.2561792;[G];[MIN];[];
0.06923941;0.2626387;1.0;0.30076334;0.061308667;0.17927541;0.17100818;0.29550558;0.13350375;0.17790808;0.6070921;0.24123007;[G];[MIN];[];
0.06234379;0.2546482;1.0;0.29822478;0.061307717;0.18082778;0.17062475;0.29949892;0.13530715;0.17941728;0.5978243;0.23265861;[G];[MIN];[];
0.070838414;0.25282082;1.0;0.29839694;0.0636523;0.17897476;0.16847244;0.29272303;0.12783666;0.16285618;0.5827514;0.23682578;[G];[MIN];[];
0.056582987;0.25817966;1.0;0.29622918;0.062053867;0.15957625;0.15203099;0.28273693;0.12725557;0.16987778;0.5873009;0.22630468;[G];[MIN];[];
0.059815466;0.2542299;1.0;0.2968629;0.06126794;0.15520996;0.15575108;0.27196124;0.13025805;0.16902973;0.5696708;0.23152365;[G];[MIN];[];
0.056201708;0.253046;1.0;0.30896977;0.06954673;0.17385715;0.17089327;0.30018246;0.14433384;0.17375031;0.57582927;0.22957537;[G];[MIN];[];
0.05833528;0.25197402;1.0;0.30861333;0.06645492;0.17304556;0.18078709;0.32425746;0.15495299;0.18555747;0.58874375;0.23365307;[G];[MIN];[];
0.070405625;0.26728588;1.0;0.31995624;0.06346263;0.1530201;0.1626838;0.32806107;0.16341434;0.17584555;0.5750432;0.24297212;[G];[MIN];[];
0.081173;0.27241814;1.0;0.31746936;0.070727296;0.15753464;0.15931708;0.32588783;0.14493494;0.16937868;0.562063;0.23857287;[G];[MIN];[];
0.070702694;0.27281812;1.0;0.31476066;0.075621806;0.16662857;0.16400221;0.31601045;0.1460311;0.168696;0.5542218;0.23290455;[G];[MIN];[];
0.06806772;0.26622728;1.0;0.31889147;0.074318215;0.1598169;0.17041962;0.31638384;0.14532976;0.16015114;0.5363519;0.21363603;[G];[MIN];[];
0.064139865;0.26094878;1.0;0.3257625;0.074256346;0.16312814;0.17162596;0.30357254;0.14382726;0.15752688;0.5448142;0.22030814;[G];[MIN];[];
0.06600376;0.26939964;1.0;0.32043943;0.08036685;0.15898944;0.16393916;0.3139248;0.149663;0.15988888;0.55105424;0.22629374;[G];[MIN];[];
0.07560801;0.27294707;1.0;0.33149678;0.08957814;0.16140851;0.18520387;0.32973003;0.14680597;0.16330582;0.5584194;0.23715153;[G];[MIN];[];
0.084254354;0.27950874;1.0;0.33016494;0.082338914;0.15573834;0.1911329;0.3552165;0.16534577;0.17980757;0.577588;0.24421531;[G];[MIN];[];
0.08896;0.27109596;1.0;0.33634046;0.087125145;0.15721865;0.1851774;0.36039138;0.16854921;0.19023232;0.59743315;0.24940513;[G];[MIN];[];
0.08790027;0.28567272;1.0;0.34299323;0.08824879;0.14783947;0.17835626;0.34245205;0.16367579;0.19276208;0.5842132;0.25067666;[G];[MIN];[];
0.092010014;0.29250243;1.0;0.35133004;0.09721686;0.14881001;0.18603908;0.34028274;0.1650587;0.18863021;0.56287104;0.25157952;[G];[MIN];[];
0.09116712;0.28909087;1.0;0.33672723;0.09474759;0.15694052;0.18347499;0.32583869;0.15650362;0.1919916;0.6027941;0.2627903;[G];[MIN];[];
0.09371129;0.28932098;1.0;0.32986936;0.07282255;0.1498396;0.18370113;0.31810948;0.16017623;0.21292621;0.63030744;0.2704408;[G];[MIN];[];
0.08894499;0.28976846;1.0;0.33691213;0.070488945;0.12512678;0.16382201;0.31512946;0.15768082;0.19819413;0.61276466;0.26738238;[G];[MIN];[];
0.09077069;0.29720977;1.0;0.32601792;0.08138468;0.12708361;0.1574276;0.31025615;0.15983436;0.19064638;0.6036991;0.252719;[G];[MIN];[];
0.09213339;0.30289394;1.0;0.32709426;0.09093683;0.14485824;0.1762244;0.3206703;0.16746947;0.19407403;0.5872935;0.2515843;[G];[MIN];[];
0.10015915;0.29429802;1.0;0.3481138;0.09271131;0.13814585;0.17494446;0.3194052;0.15905349;0.18333337;0.5651749;0.25370646;[G];[MIN];[];
0.09856618;0.3017873;1.0;0.33660576;0.088530436;0.1275821;0.17594284;0.31930426;0.15507542;0.19915651;0.57560885;0.2550056;[G];[MIN];[];
0.09297957;0.30297303;1.0;0.34176576;0.08373195;0.11859158;0.17402442;0.31512427;0.14359094;0.1705983;0.5363422;0.23972142;[G];[MIN];[];
0.08982987;0.2885973;1.0;0.35785663;0.0918588;0.12874599;0.16709386;0.28117803;0.13894762;0.17555958;0.5212576;0.23191252;[G];[MIN];[];
0.3919633;0.4823935;1.0;0.5235355;0.31296152;0.3987938;0.33493614;0.3672962;0.32167387;0.3828669;0.6958897;0.46699753;[G];[MIN];[];
0.46939778;0.5457386;1.0;0.51919174;0.35079828;0.53692454;0.41503334;0.41480106;0.3665724;0.50524896;0.8878253;0.6013325;[G];[MIN];[];
0.29804587;0.38390508;1.0;0.37929693;0.20236391;0.41387942;0.31154162;0.3739557;0.25650987;0.3825634;0.881586;0.4632167;[G];[MIN];[];
0.20716685;0.2969843;1.0;0.2884699;0.120173395;0.36498028;0.28383678;0.39873782;0.23367846;0.32044283;0.8984998;0.41939083;[G];[MIN];[];
0.19332449;0.29459313;1.0;0.27797398;0.10645046;0.33811745;0.26624462;0.41199985;0.22740759;0.32161778;0.8640199;0.39114842;[G];[MIN];[];
0.1789838;0.2913767;1.0;0.27507216;0.10346673;0.33566985;0.26195374;0.4364302;0.22292967;0.3227648;0.88039935;0.3805397;[G];[MIN];[];
0.16655317;0.27509534;1.0;0.281686;0.09854776;0.331185;0.27169135;0.43557033;0.21355619;0.3059194;0.87812567;0.36105758;[G];[MIN];[];
0.15017219;0.25728643;1.0;0.28092793;0.09511538;0.31013042;0.2441825;0.3771283;0.18185055;0.26547122;0.8162293;0.3363898;[G];[MIN];[];
0.14090344;0.2602531;1.0;0.27008063;0.08062695;0.28786382;0.22042133;0.33930808;0.17449321;0.25779814;0.7598136;0.316633;[G];[MIN];[];
0.12645859;0.26625893;1.0;0.2691852;0.08436037;0.28942782;0.21558768;0.3228631;0.16173564;0.25398988;0.7361886;0.30097726;[G];[MIN];[];
0.134709;0.26353145;1.0;0.27621257;0.09187806;0.2938751;0.22227284;0.3484394;0.17559029;0.2563744;0.7435625;0.3137605;[G];[MIN];[];
0.13953228;0.26790074;1.0;0.2738719;0.097256735;0.28426006;0.21506938;0.35596707;0.1752675;0.24915402;0.72780883;0.31281927;[G];[MIN];[];
0.13503207;0.27012;1.0;0.26970875;0.08677616;0.27283314;0.20883384;0.36244628;0.1661899;0.22939551;0.7285346;0.30380726;[G];[MIN];[];
0.12124009;0.26942816;1.0;0.27832663;0.08393758;0.2756645;0.22054559;0.3700467;0.16632763;0.24227451;0.7472288;0.3094666;[G];[MIN];[];
0.121671;0.25970155;1.0;0.27673417;0.08326319;0.2670523;0.2173692;0.3581859;0.17432031;0.24901013;0.71617895;0.29680586;[G];[MIN];[];
0.106182575;0.26190814;1.0;0.27273133;0.074216396;0.24231634;0.19994037;0.32784197;0.15517902;0.2365687;0.6928192;0.27851176;[G];[MIN];[];
0.10581703;0.25374913;1.0;0.2690055;0.078542426;0.23503676;0.1930135;0.32426825;0.15640637;0.22041865;0.65883493;0.2709184;[G];[MIN];[];
0.11988025;0.26151338;1.0;0.2905286;0.08223524;0.22465114;0.18231338;0.30352592;0.14404567;0.21538375;0.6192565;0.26590136;[G];[MIN];[];
0.117767684;0.2583028;1.0;0.28940308;0.078195326;0.23082316;0.18428639;0.32787743;0.15292758;0.21894921;0.6356654;0.26781178;[G];[MIN];[];
0.11665347;0.2588759;1.0;0.2792247;0.072792314;0.23564874;0.19435427;0.35034397;0.15998757;0.20966882;0.61627924;0.26081285;[G];[MIN];[];
0.11574769;0.2639715;1.0;0.2757269;0.06618736;0.23348938;0.20525892;0.34318006;0.15520132;0.2249079;0.6295636;0.26527336;[G];[MIN];[];
0.101957895;0.26391143;1.0;0.28358418;0.06961952;0.21927209;0.20689319;0.34025493;0.1627139;0.23584671;0.65284604;0.2750404;[G];[MIN];[];
0.10730198;0.2568542;1.0;0.2920016;0.06770819;0.21962707;0.19628794;0.32940257;0.15948683;0.23867758;0.63800657;0.26585525;[G];[MIN];[];
0.09460085;0.25634062;1.0;0.28584367;0.063613206;0.22575645;0.20632264;0.34117174;0.1612017;0.22551095;0.60876054;0.25457817;[G];[MIN];[];
0.09388482;0.25079137;1.0;0.29094416;0.064362615;0.21848744;0.19775909;0.3462742;0.15792705;0.23063527;0.64090765;0.26447487;[G];[MIN];[];
0.09224722;0.26951104;1.0;0.304753;0.061263584;0.20540807;0.18781686;0.33962008;0.14635265;0.21891473;0.6349198;0.263541;[G];[MIN];[];
0.10035272;0.270274;1.0;0.30501345;0.06900374;0.21438678;0.19467252;0.34823006;0.16467895;0.22227804;0.6395911;0.271195;[G];[MIN];[];
0.09459463;0.26962772;1.0;0.3093249;0.07552493;0.21152039;0.18058051;0.32898346;0.15492189;0.22329402;0.66213924;0.26911074;[G];[MIN];[];
0.107997715;0.27844748;1.0;0.3084308;0.070346445;0.21028574;0.19463308;0.3338847;0.14476906;0.2132502;0.6584737;0.28150898;[G];[MIN];[];
0.10138151;0.277347;1.0;0.30775768;0.06392901;0.19664998;0.17937085;0.32957262;0.15298924;0.21773706;0.67439556;0.283571;[G];[MIN];[];
0.100486115;0.27709967;1.0;0.30233717;0.06302256;0.17600998;0.17599502;0.31572074;0.15014431;0.22921841;0.6450846;0.2665377;[G];[MIN];[];
0.09303184;0.27596343;1.0;0.31645215;0.070958816;0.18319213;0.17562771;0.3225393;0.15529485;0.22060004;0.6247656;0.26876506;[G];[MIN];[];
0.08175532;0.27161157;1.0;0.3215907;0.071506634;0.16795272;0.16867168;0.31834623;0.15128233;0.21672446;0.6290439;0.25726137;[G];[MIN];[];
0.08421041;0.28007922;1.0;0.32573238;0.064396515;0.16375121;0.1808103;0.32463914;0.15314648;0.20715998;0.6108473;0.25670677;[G];[MIN];[];
0.089557335;0.27589762;1.0;0.32490277;0.07757718;0.17943347;0.18367472;0.31141758;0.13472109;0.19214901;0.58306473;0.24868815;[G];[MIN];[];
0.16780148;0.34458464;1.0;0.39378873;0.16123834;0.24551927;0.25748742;0.43039003;0.25145712;0.25075334;0.6178305;0.31226188;[G];[MIN];[];
0.3704484;0.5411199;1.0;0.50858146;0.3349438;0.4402042;0.5117771;0.6681052;0.4864466;0.3817899;0.6532816;0.4129892;[G];[MIN];[];
0.43846774;0.6468674;1.0;0.5827357;0.4641764;0.68252033;0.57752764;0.59068257;0.49590194;0.5125047;0.93746716;0.5885506;[G];[MIN];[];
0.24055956;0.4266966;1.0;0.39840916;0.2540453;0.51657075;0.34785226;0.34365806;0.25738773;0.35695943;0.92985195;0.4618842;[G];[MIN];[];
0.13931955;0.26905662;1.0;0.2552466;0.10256555;0.41305098;0.26082456;0.28185374;0.17309462;0.2770456;0.9097753;0.38500094;[G];[MIN];[];
0.13527569;0.26819748;1.0;0.25323698;0.097123556;0.39363003;0.24424139;0.27285787;0.15951823;0.27093673;0.89310414;0.3641961;[G];[MIN];[];
0.11520413;0.2549345;1.0;0.26083282;0.08910995;0.38998285;0.24341106;0.28766602;0.16550463;0.26418388;0.91875076;0.3684745;[G];[MIN];[];
0.098851755;0.25063553;1.0;0.26514876;0.07967928;0.36415014;0.24060898;0.29685044;0.16870263;0.26079068;0.95234954;0.3846536;[G];[MIN];[];
0.09209812;0.25434452;1.0;0.25847656;0.07808189;0.37007704;0.23759453;0.2703228;0.15915312;0.2770331;0.95877606;0.3752615;[G];[MIN];[];
0.08611479;0.2576801;1.0;0.25485718;0.07815511;0.36579698;0.2347103;0.26163682;0.1445529;0.26181725;0.9245345;0.37258995;[G];[MIN];[];
0.12358691;0.285895;1.0;0.34460968;0.116319284;0.35087138;0.23193048;0.2687312;0.16544397;0.26770785;0.87652695;0.40267017;[G];[MIN];[];
0.24598691;0.36279273;1.0;0.47875664;0.2164117;0.32137442;0.22155887;0.28576407;0.20887081;0.31156075;0.7898929;0.43816835;[G];[MIN];[];
0.3102161;0.40508628;1.0;0.47975722;0.27159154;0.36437175;0.24761868;0.32421753;0.25356436;0.3979957;0.84670055;0.48374844;[G];[MIN];[];
0.2761953;0.33200675;0.85561097;0.41208002;0.26848543;0.42632923;0.28889152;0.36439127;0.2720583;0.4507516;1.0;0.50608736;[G];[MIN];[];
0.25608876;0.29653618;0.8435172;0.35276526;0.2345731;0.41206127;0.28176856;0.35057607;0.250448;0.42487374;1.0;0.48778138;[G];[MIN];[];
0.23450255;0.28974414;0.8752091;0.3276325;0.1897434;0.4050023;0.26745597;0.33034155;0.22394797;0.41746503;1.0;0.476553;[G];[MIN];[];
0.22594471;0.2748818;0.8109809;0.2898327;0.15659311;0.37527493;0.26256377;0.3334249;0.21334359;0.41666025;1.0;0.47610104;[G];[MIN];[];
0.23503077;0.26249513;0.7686423;0.27182406;0.17509682;0.3762436;0.26745752;0.33504876;0.19744761;0.36354306;1.0;0.4826179;[G];[MIN];[];
0.2377854;0.24239501;0.7333234;0.24770509;0.17517729;0.3774003;0.26704234;0.33721545;0.20191386;0.3616703;1.0;0.46997976;[G];[MIN];[];
0.22730376;0.24046142;0.72354126;0.24744202;0.17125563;0.3792626;0.29167807;0.35161322;0.19791852;0.3562006;1.0;0.47405362;[G];[MIN];[];
0.20862094;0.23849273;0.7168692;0.24466291;0.15749551;0.38196135;0.2915398;0.33079854;0.191345;0.36029375;1.0;0.46789473;[G];[MIN];[];
0.20738776;0.22758296;0.68192554;0.23895675;0.16673988;0.38047624;0.28512567;0.32513067;0.19075385;0.3761628;1.0;0.45240024;[G];[MIN];[];
0.30581322;0.33492786;0.7417345;0.3056098;0.20213886;0.38503876;0.30239958;0.3587059;0.24365634;0.43986988;1.0;0.542241;[G];[MIN];[];
0.5701154;0.614149;0.9636523;0.52515095;0.40384972;0.45626244;0.42528734;0.5234856;0.4097607;0.5830191;1.0;0.82284886;[G];[MIN];[];
0.6598411;0.64629257;1.0;0.54635507;0.4225957;0.43316296;0.49326643;0.54072237;0.4004242;0.53506064;0.77905405;0.75003666;[G];[MIN];[];
0.57463515;0.5874293;1.0;0.43492195;0.36620176;0.5370312;0.57089853;0.6303243;0.3897391;0.446802;0.88382083;0.784051;[G];[MIN];[];
0.33122057;0.4866843;1.0;0.37438887;0.30267417;0.47461635;0.4854938;0.5814039;0.30660883;0.34636286;0.74753237;0.5215304;[G];[MIN];[];
0.24695633;0.42202657;1.0;0.32026297;0.24207743;0.44120482;0.41810602;0.5684068;0.3187883;0.37744018;0.7759383;0.46998677;[G];[MIN];[];
0.22551557;0.3319547;1.0;0.35093433;0.23202288;0.52805036;0.41679698;0.5399464;0.30211037;0.40989545;0.9083109;0.48698688;[G];[MIN];[];
0.20814803;0.28633788;1.0;0.35584524;0.21879084;0.5260782;0.37915468;0.46321553;0.28520077;0.3971194;0.9644275;0.5105175;[G];[MIN];[];
0.22090107;0.28894812;0.9947257;0.31978834;0.19018126;0.53858924;0.3585949;0.457669;0.2532617;0.38863626;1.0;0.50073117;[G];[MIN];[];
0.18975537;0.2707175;1.0;0.2975969;0.16747987;0.51514703;0.34545103;0.43477902;0.22259186;0.35836282;0.98596627;0.47105712;[G];[MIN];[];
0.162359;0.26855457;1.0;0.2898609;0.15065262;0.4796148;0.31168434;0.40812418;0.20050392;0.3242671;0.9631739;0.4454352;[G];[MIN];[];
0.14832558;0.26275674;1.0;0.28219262;0.12074959;0.44612348;0.29339746;0.40221086;0.20460892;0.30354556;0.8901239;0.39448503;[G];[MIN];[];
0.13204981;0.25483045;1.0;0.28240544;0.11071242;0.41802526;0.2854736;0.39889225;0.1927474;0.30974597;0.8500568;0.36700282;[G];[MIN];[];
